Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,False,,1.0,0.0,,5.428571428571429,,12.285714285714285,,,,5.142857142857143,3.2857142857142856,,17.428571428571427,,4.285714285714286,,,0.0,,24.142857142857146,,0.0,,1.0,,65.14285714285714,32.42857142857143,,5.0,5.285714285714286,3.571428571428572,,,31.42857142857143,,2.7142857142857144,1.7142857142857142,38.42857142857143,,,2.7142857142857144,,0.7142857142857143,0.0,,,0.4385714285714286,0.7142857142857143,6.285714285714287,,0.28,,31.0,14.0,488.71428571428567,0.0,0.0,,0.0,2.0,,0.0,,,,,,0.0,0.0,9.0,,18.0,,139.0,56.0,0.0,0.0,,27.0,0.0,48.0,37.0,0.0,,157.0,68.0,0.43,0.0,0.0,0.0,,168.0,77.0,0.0,,13.0,5.0,0.0,0.0,88.0,39.0,0.0,,,,1.0,27.0,21.0,,0.0,,39.0,,0.0,0.0,0.0,0.0,91.0,42.0,3.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,200.66,185.0,28.0,28.0,,0,0,,0,0,,1,0,0,0,0,0,0,0,1,,0,0,,1,,
Red,False,3,,,0.0,,,14.875,,,44.75,10.25,6.375,,29.0,,,19.375,,0.25,,61.375,0.53625,,2.125,,0.26,,95.625,2.0,3.0,15.75,12.125,,,70.375,31.625,6.25,4.625,59.625,,0.0,10.625,6.0,1.125,0.0,86.0,43.375,0.5425,,,,,104.875,,18.0,,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,167.64,165.1,,1.0,0.0,0.0,,13.333333333333336,,4.166666666666667,,,2.1666666666666665,1.6666666666666667,,,,,10.666666666666666,0.0,0.0,197.0,61.16666666666666,0.295,,,0.0,0.0,210.3333333333333,,,2.0,,,6.833333333333332,4.666666666666667,163.5,57.0,,1.5,128.0,,,28.83333333333333,22.5,,,172.0,63.16666666666666,0.3633333333333333,0.0,3.1666666666666665,1.1666666666666667,,187.66666666666663,76.83333333333333,18.0,900.0,0.0,,,3.0,0.0,0.0,,4.0,175.26,,125.0,,,,,0,0,0,0,0,0,0,0,,0,,,0,,0,,0,,,0,
,False,5,1.0,0.0,0.0,9.272727272727273,6.181818181818183,,5.2727272727272725,57.18181818181818,25.90909090909091,2.636363636363636,2.0,,,0.4545454545454545,4.0,3.727272727272727,0.4545454545454545,0.18181818181818185,66.63636363636364,33.18181818181818,,,,0.3636363636363637,0.09636363636363636,71.45454545454545,37.63636363636363,3.0,,11.545454545454545,,9.363636363636363,6.454545454545454,55.09090909090909,26.363636363636363,,14.636363636363635,,26.45454545454545,0.18181818181818185,13.090909090909092,11.909090909090908,1.0,0.09090909090909093,,47.45454545454545,0.4954545454545455,0.09090909090909093,2.9090909090909087,,0.3272727272727273,118.1818181818182,80.45454545454545,27.0,625.0,1.0,,0.0,,5.0,1.0,,,,193.04,205.0,,0.0,0.0,11.933333333333335,6.6,,3.933333333333333,94.46666666666668,33.06666666666667,9.666666666666666,,92.2,,0.6,,5.333333333333333,1.1333333333333333,0.0,111.13333333333334,44.2,,0.3333333333333333,3.0,1.2,0.3033333333333333,129.46666666666667,60.6,6.0,5.0,9.466666666666667,6.0,9.466666666666667,,66.66666666666667,28.93333333333333,4.133333333333334,3.2666666666666666,,,0.06666666666666668,11.666666666666664,9.066666666666666,0.4666666666666667,0.0,,38.66666666666666,0.5253333333333333,,3.066666666666667,,0.098,94.6,51.93333333333333,38.0,660.8666666666667,,,0.0,,,,,10.0,195.58,200.66,205.0,30.0,32.0,,0,,,0,,0,,0,0,0,0,0,0,0,1,0,0,0,,,0,0
Blue,False,3,0.0,3.0,,10.333333333333334,8.333333333333334,6.666666666666668,4.666666666666667,68.33333333333333,26.33333333333333,,29.33333333333333,,,,,11.333333333333336,1.3333333333333333,0.0,,,0.5666666666666667,0.0,1.6666666666666667,,,181.0,,,,1.6666666666666667,0.0,3.333333333333333,3.0,30.66666666666667,,3.333333333333333,3.0,29.66666666666667,,0.3333333333333333,,,,0.0,37.333333333333336,,,0.0,,0.6666666666666666,0.04666666666666667,49.0,29.33333333333333,,681.6666666666666,0.0,,0.0,2.0,,0.0,0.0,3.0,193.04,198.12,,,0.0,0.0,9.454545454545457,,,,,16.181818181818183,,0.4545454545454545,,10.727272727272727,,,,0.09090909090909093,0.0,,,0.5372727272727272,0.18181818181818185,1.4545454545454546,0.2727272727272727,0.09090909090909093,,30.54545454545455,3.0,5.0,,6.909090909090909,,,,19.454545454545453,1.4545454545454546,,,18.363636363636363,0.4545454545454545,5.454545454545454,5.0,0.8181818181818182,0.0,59.27272727272727,30.272727272727273,,0.0,,0.8181818181818182,,,,21.0,455.7272727272728,0.0,,0.0,1.0,,0.0,2.0,6.0,185.42,200.66,,27.0,39.0,,,0,,0,1,0,,0,,,0,0,0,0,,0,0,,0,1,0,0
Red,False,3,,1.0,,2.5,,5.0,2.5,45.5,,,1.0,46.5,13.5,,,,2.5,0.0,53.5,,0.345,,6.0,3.0,,57.0,19.5,1.0,1.0,2.0,2.0,1.0,,,12.0,12.0,8.0,,,0.5,0.5,0.0,0.5,0.0,40.5,,0.505,,,0.5,0.5,,30.0,3.0,310.5,0.0,0.0,0.0,0.0,,,0.0,,,,145.0,0.0,1.0,,1.6,0.8,,,19.8,7.6,,8.8,31.2,15.4,,,,3.2,0.8,,16.4,0.4560000000000001,,5.0,2.4,0.5,43.4,24.8,3.0,,5.4,2.4,2.0,0.6,28.2,9.4,7.0,,27.8,10.0,0.4,,2.6,1.6,0.4,,15.0,,,1.4,,0.1,67.4,,11.0,,0.0,0.0,1.0,1.0,1.0,,0.0,4.0,,182.88,145.0,,30.0,,,,,0,0,0,0,,,0,0,,,0,1,0,,0,0,,1,0
Blue,False,3,0.0,1.0,0.0,,4.2,,,42.8,11.0,,6.2,52.2,14.8,0.0,1.0,,1.0,0.4,60.2,19.8,0.342,0.2,3.0,1.2,0.3,76.0,33.4,,,6.4,4.2,5.2,2.6,30.4,12.6,,2.0,,,0.0,4.8,,2.2,,,,,,2.4,1.4,0.414,,31.8,10.0,,0.0,,0.0,1.0,0.0,1.0,,2.0,177.8,,,,,0.0,,7.2,3.6,3.2,,25.4,,6.2,60.2,,,3.2,,0.6,,72.4,34.8,0.4980000000000001,0.2,0.8,,0.132,87.0,,,2.0,7.4,3.8,2.8,,84.4,22.6,7.8,5.8,,22.6,0.2,4.0,3.8,3.4,,95.0,,,0.2,3.8,2.6,0.32,119.6,49.4,12.0,610.8,0.0,0.0,,0.0,,,0.0,3.0,,177.8,,,32.0,,0,0,0,0,0,1,0,,,0,0,0,0,,1,0,,,0,1,0,0
Blue,False,,1.0,0.0,0.0,26.0,,,,46.6,17.6,1.8,1.2,46.8,16.4,0.0,5.8,,0.0,0.0,78.6,43.6,0.562,0.2,1.8,0.4,0.2280000000000001,,,1.0,,27.0,21.4,28.8,22.6,73.8,31.4,15.6,,83.4,,0.0,,6.2,1.6,0.0,118.2,63.8,,0.2,3.0,2.0,,178.2,115.8,,720.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,170.18,,135.0,2.0,0.0,0.0,12.0,7.5,7.0,5.0,43.5,,,0.0,30.5,,,8.0,5.5,0.0,0.0,50.5,20.5,,0.0,,0.5,,54.5,24.5,0.0,,,11.0,15.5,9.0,63.5,,29.0,,82.5,40.5,0.5,,,0.5,0.0,,,0.595,0.0,,,0.0,114.0,67.0,4.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.18,177.8,135.0,,37.0,,,0,0,0,0,,0,,0,1,,0,,0,1,,,0,,1,0,0
Blue,True,,0.0,4.0,0.0,9.666666666666666,5.166666666666667,,,53.83333333333334,,6.5,,46.66666666666666,,0.16666666666666666,,5.0,1.8333333333333333,0.0,62.33333333333334,,0.41,,3.333333333333333,0.8333333333333334,0.3566666666666667,75.66666666666667,36.833333333333336,,1.0,7.833333333333332,,,5.166666666666667,63.66666666666666,,3.6666666666666665,2.1666666666666665,,15.166666666666664,0.16666666666666666,10.666666666666666,8.166666666666666,0.0,,74.5,28.83333333333333,0.385,,2.5,,,,47.0,,,1.0,,1.0,,1.0,2.0,,,,,155.0,0.0,1.0,,,,5.777777777777778,,,29.88888888888889,,6.8888888888888875,,,0.1111111111111111,13.111111111111107,10.555555555555557,0.8888888888888888,0.0,88.88888888888891,40.22222222222222,0.4500000000000001,,,0.5555555555555556,,104.66666666666669,53.88888888888889,3.0,3.0,11.222222222222221,,3.5555555555555562,1.5555555555555556,,22.11111111111111,7.222222222222222,5.5555555555555545,48.33333333333334,17.0,0.1111111111111111,6.1111111111111125,5.333333333333333,1.5555555555555556,0.0,,,,,3.0,1.3333333333333333,,,,22.0,686.8888888888888,0.0,,1.0,2.0,2.0,0.0,,6.0,177.8,,155.0,,29.0,0,,0,0,,,1,0,,0,0,,,0,0,1,,0,0,0,,1,0
Blue,False,3,2.0,0.0,0.0,21.66666666666667,17.666666666666668,,10.333333333333334,177.33333333333337,84.0,2.333333333333333,,,76.33333333333333,0.0,1.0,,1.3333333333333333,0.6666666666666666,,95.0,,0.0,,,,,131.0,,2.0,24.66666666666667,,,,,90.0,7.0,,191.0,,,9.333333333333334,,0.3333333333333333,0.0,,102.66666666666669,,0.3333333333333333,4.333333333333333,0.6666666666666666,0.09333333333333334,,112.66666666666669,8.0,727.6666666666665,,,1.0,0.0,,0.0,0.0,1.0,177.8,,,,,0.0,10.428571428571429,5.571428571428571,2.8571428571428568,1.1428571428571428,98.0,32.714285714285715,0.2857142857142857,,85.0,,,,4.571428571428571,0.7142857142857143,,101.14285714285714,34.142857142857146,,0.0,2.142857142857143,0.7142857142857143,,114.42857142857143,46.0,3.0,3.0,,7.142857142857142,2.7142857142857144,,101.28571428571428,,1.1428571428571428,1.0,,26.714285714285715,,,5.571428571428571,0.42857142857142855,0.14285714285714285,,39.42857142857143,,0.14285714285714285,,,,116.28571428571428,49.85714285714285,19.0,,,,,4.0,0.0,,,4.0,167.64,,,30.0,35.0,,,0,,0,0,1,,0,0,,0,,0,0,1,0,,0,0,0,1,0
Blue,False,3,1.0,0.0,,,7.166666666666668,12.166666666666664,9.0,,16.333333333333332,11.666666666666664,10.166666666666666,44.66666666666666,,0.3333333333333333,6.833333333333332,5.833333333333332,1.8333333333333333,0.0,61.0,35.5,,0.16666666666666666,,,,,87.66666666666669,,,13.166666666666664,11.666666666666664,,13.333333333333336,,15.5,4.666666666666667,3.5,33.666666666666664,14.5,0.3333333333333333,7.166666666666668,,0.16666666666666666,,54.0,32.333333333333336,0.6083333333333334,0.6666666666666666,1.0,0.16666666666666666,,,50.66666666666666,13.0,620.6666666666666,0.0,0.0,,3.0,0.0,0.0,0.0,,,,,,1.0,0.0,,,,0.0,,,,8.0,12.0,8.0,0.0,2.0,1.0,,0.0,16.0,,0.56,0.0,0.0,0.0,0.0,,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,,13.0,1.0,0.0,3.0,3.0,0.0,0.0,16.0,4.0,0.25,0.0,1.0,,0.0,16.0,4.0,1.0,193.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,182.88,,,29.0,27.0,,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,,
,True,,1.0,,0.0,,,6.142857142857142,4.714285714285714,83.21428571428571,26.0,24.285714285714285,18.357142857142858,99.71428571428572,38.142857142857146,,1.2142857142857142,,,,113.64285714285714,49.07142857142857,0.4500000000000001,,5.7142857142857135,,0.455,,72.85714285714286,5.0,4.0,11.5,,,3.1428571428571432,,,,3.2142857142857144,62.214285714285715,24.92857142857143,,6.5,5.571428571428571,,0.0,,38.42857142857143,0.4657142857142857,0.5714285714285714,,,0.14071428571428574,89.42857142857143,46.64285714285714,36.0,724.8571428571429,1.0,,,,1.0,,,,175.26,,170.0,2.0,,,15.615384615384615,,11.807692307692307,,,,,,,27.30769230769231,,11.730769230769232,9.692307692307693,,0.07692307692307693,,47.92307692307693,0.453076923076923,0.6153846153846154,,,,127.76923076923076,67.96153846153847,,9.0,13.730769230769232,9.153846153846152,9.384615384615383,,102.92307692307692,,,3.8846153846153846,,27.461538461538463,,8.346153846153848,7.423076923076922,0.7692307692307693,0.07692307692307693,118.03846153846152,44.03846153846154,0.35076923076923083,0.07692307692307693,,1.5,0.245,138.11538461538458,,,794.7692307692308,,,,,4.0,3.0,,,172.72,177.8,,26.0,,0,0,0,,0,0,0,0,,1,0,0,0,0,,,,0,0,,0,,0
Blue,False,,,1.0,0.0,,10.0,,14.0,59.0,,15.0,11.0,,,1.0,,7.0,,,95.0,55.0,0.57,,,,0.14,133.0,,,,,3.0,8.0,4.0,47.0,,0.0,0.0,,17.0,0.0,7.0,6.0,1.0,0.0,55.0,26.0,,0.0,11.0,5.0,0.45,,,3.0,900.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,182.88,185.0,,4.0,0.0,6.666666666666668,4.666666666666667,3.6666666666666665,2.6666666666666665,37.22222222222222,,9.444444444444443,6.5555555555555545,,,0.0,,,2.5555555555555562,0.1111111111111111,,,,0.6666666666666666,6.1111111111111125,2.7777777777777777,0.4833333333333333,74.0,,,3.0,,2.4444444444444446,1.3333333333333333,,25.555555555555557,6.666666666666668,17.11111111111111,11.888888888888893,36.111111111111114,14.222222222222221,0.0,,2.7777777777777777,,,,19.444444444444443,0.33,0.3333333333333333,1.3333333333333333,0.5555555555555556,,,,21.0,634.2222222222222,1.0,,0.0,2.0,0.0,,0.0,,187.96,200.66,185.0,,29.0,,0,,0,0,,0,1,0,0,0,,0,,,1,0,,0,,1,0,0
Red,False,3,0.0,2.0,0.0,,10.590909090909092,,8.863636363636363,62.04545454545455,,11.954545454545455,,66.13636363636364,26.863636363636363,0.09090909090909093,7.909090909090909,6.454545454545454,,0.045454545454545456,87.22727272727273,,,1.0909090909090908,8.727272727272727,3.0,,126.54545454545456,80.4090909090909,4.0,8.0,8.136363636363637,6.136363636363638,11.0,7.636363636363638,,24.63636363636364,,5.863636363636362,,,0.18181818181818185,4.863636363636363,,1.318181818181818,,76.72727272727273,38.13636363636363,,,,,,101.13636363636364,,59.0,754.9090909090909,,0.0,2.0,,3.0,2.0,0.0,14.0,172.72,172.72,155.0,0.0,4.0,0.0,8.608695652173912,5.739130434782608,6.6521739130434785,,29.43478260869565,12.0,5.3478260869565215,,,,0.08695652173913042,4.695652173913044,3.695652173913044,,0.13043478260869565,41.43478260869565,20.565217391304348,0.4839130434782608,,,,0.4778260869565217,52.78260869565217,31.04347826086957,,9.0,,4.260869565217392,,1.9565217391304348,32.82608695652174,13.217391304347824,8.0,5.086956521739131,,13.956521739130435,0.08695652173913042,,2.0434782608695654,,0.2608695652173913,,20.26086956521739,,0.3478260869565217,1.5217391304347827,,0.24478260869565216,,27.347826086956523,42.0,400.5652173913044,0.0,0.0,0.0,1.0,,13.0,0.0,14.0,,187.96,155.0,34.0,29.0,0,,,0,0,0,,0,0,,,0,,0,,1,0,0,,0,1,,0
Red,False,3,,2.0,0.0,18.0,11.0,4.0,3.0,172.0,,18.0,,168.0,,0.5,8.0,,,0.0,,,0.335,,4.0,,0.625,,88.5,,0.0,9.0,5.5,,3.5,,,1.5,,109.5,,0.0,4.0,2.0,0.5,0.0,122.5,38.5,,0.0,,0.5,0.125,160.5,72.0,,,,0.0,,2.0,0.0,0.0,0.0,2.0,162.56,,135.0,0.0,2.0,0.0,8.5,7.0,10.5,7.5,18.0,4.5,,26.0,58.0,,0.0,0.0,,1.5,,,,0.555,,0.5,0.5,0.5,84.0,52.0,2.0,0.0,18.0,15.5,24.0,,16.0,,,,,4.5,0.0,,5.0,0.0,,40.0,,,0.0,,0.0,0.0,47.5,32.5,,,0.0,,0.0,0.0,2.0,,0.0,2.0,167.64,,135.0,34.0,24.0,,0,,0,0,0,0,0,,0,,,,,,1,0,0,0,0,1,0,0
,False,,,1.0,0.0,5.0,2.0,12.0,5.0,75.0,28.0,,,115.0,,0.0,,7.0,5.0,0.0,128.0,57.0,0.44,1.0,11.0,6.0,0.54,166.0,86.0,1.0,0.0,15.0,9.0,10.0,,,,,,,,0.0,,3.0,0.0,,85.0,49.0,0.57,1.0,0.0,,0.0,109.0,70.0,,900.0,0.0,0.0,0.0,,,,0.0,1.0,177.8,,,,,,,8.5,,,76.0,38.5,5.0,3.5,,17.0,0.0,,21.0,1.0,,85.5,46.5,0.55,1.0,,,0.25,110.0,,,0.0,16.0,10.0,4.0,2.0,74.5,23.5,1.5,,,7.5,0.0,,,,,80.0,26.0,0.325,0.0,7.5,,0.135,,47.5,6.0,900.0,1.0,0.0,2.0,,0.0,,,2.0,,180.34,,,,,,1,0,,0,0,0,,,0,,0,0,0,0,0,,1,,,,
,True,,3.0,0.0,,9.666666666666666,7.952380952380952,,7.857142857142858,36.142857142857146,,12.571428571428573,,46.57142857142857,,0.14285714285714285,3.4285714285714284,2.8571428571428568,1.7142857142857142,,59.66666666666666,,0.4952380952380954,,2.952380952380953,,0.47,88.38095238095238,56.23809523809525,,,7.3809523809523805,5.666666666666668,,5.285714285714286,35.95238095238096,,8.571428571428571,5.666666666666668,38.714285714285715,17.904761904761905,0.14285714285714285,,,1.619047619047619,0.3333333333333333,,28.285714285714285,,0.9047619047619048,,0.9523809523809524,0.17857142857142858,72.23809523809524,,,560.4761904761905,1.0,,1.0,,,4.0,0.0,10.0,185.42,195.58,,,,0.0,5.583333333333332,,,6.75,47.83333333333334,17.166666666666668,21.5,,69.66666666666667,32.333333333333336,0.0,3.75,3.083333333333333,1.6666666666666667,,79.0,39.66666666666666,0.4958333333333334,0.08333333333333333,,2.833333333333333,0.30250000000000005,102.16666666666669,,3.0,6.0,5.083333333333333,,,4.666666666666667,59.25,22.75,5.166666666666667,,63.66666666666666,26.25,0.3333333333333333,2.1666666666666665,1.6666666666666667,0.6666666666666666,0.0,70.91666666666667,,,,1.75,,,83.16666666666667,,26.0,565.8333333333334,0.0,,1.0,3.0,2.0,,0.0,,187.96,,,38.0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0
,True,3,,2.0,,7.0,6.0,,,62.0,38.0,18.5,15.0,,,0.5,1.5,1.5,3.0,0.0,,55.5,,,2.5,,0.5,93.0,,,,,3.5,,0.0,,10.0,1.5,,39.5,5.5,0.0,,2.5,1.0,0.0,,11.5,0.22,0.0,,,,60.5,,,,,,,0.0,2.0,,0.0,2.0,182.88,187.96,185.0,0.0,1.0,,,5.4,8.3,4.9,76.9,,,,73.6,,0.3,6.7,5.6,,,89.2,28.9,0.34,0.6,,0.7,0.219,101.5,,2.0,3.0,7.2,4.8,3.3,,54.4,23.9,3.3,2.6,,19.5,0.0,5.9,,,0.2,61.0,28.4,0.5539999999999999,0.3,2.3,,0.294,,,22.0,,,0.0,0.0,,1.0,3.0,0.0,,182.88,190.5,185.0,,34.0,0,0,0,,0,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,1,0
Red,True,,3.0,,,15.75,,11.25,8.0,,,4.75,3.5,42.25,18.25,,3.0,2.5,,0.0,,,0.515,0.75,1.0,0.75,,81.75,51.25,1.0,3.0,3.75,2.75,,,54.75,,15.25,9.25,67.75,,0.5,7.75,,,0.0,,,,0.25,5.75,2.25,,111.0,,9.0,,0.0,0.0,1.0,,,0.0,0.0,,185.42,,145.0,1.0,0.0,,22.66666666666667,13.666666666666664,,,153.0,45.33333333333334,3.0,2.0,140.66666666666666,37.66666666666666,,2.6666666666666665,2.0,0.6666666666666666,0.0,166.0,53.33333333333334,0.3033333333333333,1.0,2.0,0.3333333333333333,,186.66666666666663,71.0,2.0,1.0,14.0,6.333333333333332,,,88.0,26.66666666666667,,,69.33333333333333,14.0,0.6666666666666666,,14.333333333333336,0.0,,,34.666666666666664,,0.0,5.0,,,108.66666666666669,,,858.3333333333335,,0.0,,,,1.0,,,170.18,,145.0,29.0,29.0,0,0,1,0,0,,,0,,0,,0,0,0,0,0,,1,0,,,,0
Blue,True,5,0.0,3.0,,24.285714285714285,,26.642857142857146,,97.57142857142857,43.5,,13.071428571428573,112.0,,,4.928571428571429,4.5,2.4285714285714284,,141.21428571428572,,0.5492857142857143,0.35714285714285715,4.0,2.357142857142857,0.5242857142857142,173.5,101.71428571428572,,4.0,,9.642857142857142,17.285714285714285,,91.0,39.785714285714285,,,,,0.07142857142857142,,10.071428571428571,,0.0,,55.714285714285715,0.455,0.5714285714285714,2.8571428571428568,0.7142857142857143,0.27,131.07142857142858,68.64285714285714,33.0,663.8571428571429,1.0,0.0,1.0,5.0,,2.0,,,154.94,,,,3.0,,,,,,94.125,34.125,12.375,9.0,97.625,36.375,0.25,,3.25,2.5,0.125,114.125,47.625,0.4425,,,2.0,,125.375,,3.0,2.0,15.875,10.75,14.0,,100.75,34.25,4.75,3.625,,,0.0,16.875,14.25,,0.0,,47.625,0.40125,0.125,1.375,0.75,,151.125,,23.0,768.5,3.0,0.0,0.0,2.0,1.0,,,,,165.1,115.0,27.0,,0,0,0,,,,,,,0,,0,0,,0,1,0,0,,,,0,0
,False,3,,,,,6.956521739130435,6.217391304347826,5.217391304347826,41.73913043478261,,7.913043478260869,6.1739130434782625,37.91304347826087,18.782608695652176,0.7826086956521741,9.304347826086957,,0.13043478260869565,,55.8695652173913,33.52173913043478,0.6417391304347827,,0.17391304347826084,0.13043478260869565,0.13043478260869565,,41.91304347826087,,6.0,6.0,,5.434782608695652,,51.91304347826087,17.26086956521739,11.434782608695652,6.739130434782608,52.82608695652174,,,,7.304347826086956,,0.043478260869565216,68.78260869565217,27.0,0.3552173913043478,0.17391304347826084,3.3043478260869565,,0.2260869565217391,99.04347826086956,53.1304347826087,58.0,651.2608695652174,,0.0,,3.0,11.0,,,,187.96,195.58,185.0,,1.0,0.0,4.375,,7.875,6.0,,,5.125,4.25,54.5,,0.25,4.625,4.0,0.375,0.0,63.5,32.375,0.49375,0.0,,0.125,,72.875,41.0,,,,4.5,,2.125,,19.75,6.375,3.375,66.75,17.625,0.375,,,1.875,0.0,,25.25,,0.125,3.625,,0.36875,97.875,39.625,,535.375,,,,1.0,3.0,0.0,0.0,4.0,180.34,,185.0,44.0,35.0,0,,,0,0,0,,1,,0,,,0,0,0,0,0,,0,0,0,0,
,False,,0.0,6.0,0.0,,,14.833333333333336,10.5,68.5,36.5,,,93.0,,,14.666666666666664,,2.333333333333333,,119.5,,0.5966666666666666,0.5,6.5,2.6666666666666665,,,,6.0,0.0,8.5,,7.0,4.166666666666667,72.83333333333333,25.33333333333333,,1.5,70.0,,0.16666666666666666,,2.333333333333333,0.5,0.16666666666666666,,31.0,0.375,,3.5,1.0,0.40166666666666667,85.83333333333333,35.0,15.0,,0.0,,,3.0,3.0,,0.0,,167.64,180.34,145.0,0.0,,,11.307692307692307,,,2.3076923076923075,,,,4.846153846153847,108.76923076923076,,,8.0,,,,128.0769230769231,54.30769230769231,0.4323076923076923,0.2307692307692308,1.3846153846153846,0.9230769230769232,0.18307692307692308,137.61538461538458,63.07692307692307,7.0,3.0,16.692307692307693,,6.9230769230769225,5.0,140.30769230769232,44.230769230769226,10.307692307692307,,,35.92307692307692,0.15384615384615385,14.538461538461535,,0.38461538461538464,,,,0.3938461538461538,,4.9230769230769225,,,,71.23076923076924,45.0,975.3076923076924,11.0,0.0,0.0,6.0,4.0,,0.0,,,177.8,145.0,30.0,,,0,1,0,,0,0,,,0,,,,,0,,0,0,,0,1,0,0
